Time	Press	Temp	RH	Alt	Dewp	Dir
79	-3.2	-15.6	-6.4	-73.84538	38.01234	28129.7
79	-2.5	-18.9	-6.7	-73.84558	38.01231	28136.4
79	-1.7	-20.1	-6.7	-73.84580	38.01230	28143.1
79	-1.3	-18.1	-7.6	-73.84602	38.01229	28150.8
79	-1.4	-13.5	-7.9	-73.84619	38.01228	28158.7
79	-2.1	-8.6	-6.8	-73.84631	38.01227	28165.9
79	-2.7	-4.8	-5.4	-73.84638	38.01224	28171.3
79	-3.3	-2.7	-4.4	-73.84643	38.01221	28175.2
78	-3.4	-4.4	-7.1	-73.84647	38.01218	28182.0
77	-2.4	-9.3	-8.3	-73.84655	38.01216	28191.0
77	-1.7	-14.3	-7.6	-73.84669	38.01214	28198.8
76	-1.1	-18.4	-5.3	-73.84688	38.01213	28204.6
76	-1.2	-20.8	-4.3	-73.84711	38.01212	28208.7
75	-2.6	-20.5	-6.8	-73.84734	38.01210	28214.7
75	-3.9	-16.7	-8.1	-73.84755	38.01207	28222.5
75	-5.2	-12.5	-7.7	-73.84771	38.01202	28230.2
75	-5.3	-9.1	-5.9	-73.84783	38.01197	28236.6
75	-5.3	-6.8	-4.5	-73.84791	38.01192	28241.6
75	-4.7	-7.2	-5.5	-73.84798	38.01188	28247.1
75	-3.7	-10.5	-6.4	-73.84808	38.01185	28253.5
76	-3.1	-14.7	-6.9	-73.84823	38.01183	28261.1
76	-2.9	-18.2	-5.6	-73.84842	38.01180	28266.9
77	-3.3	-20.0	-4.9	-73.84864	38.01176	28271.8
77	-4.2	-19.2	-6.1	-73.84886	38.01172	28277.7
78	-4.8	-15.9	-6.6	-73.84906	38.01168	28284.0
79	-5.0	-11.8	-6.6	-73.84921	38.01163	28291.0
80	-4.5	-8.7	-6.2	-73.84932	38.01159	28297.1
81	-3.5	-7.3	-5.9	-73.84940	38.01156	28303.6
82	-1.9	-9.2	-6.6	-73.84949	38.01154	28310.9
83	-0.2	-13.6	-6.3	-73.84962	38.01154	28317.2
84	0.7	-18.3	-6.4	-73.84980	38.01154	28323.9
84	0.9	-22.5	-6.1	-73.85004	38.01155	28330.0
85	0.7	-24.3	-5.5	-73.85031	38.01156	28335.6
86	-0.5	-23.2	-7.1	-73.85058	38.01156	28342.3
86	-1.3	-19.2	-7.2	-73.85083	38.01155	28349.4
87	-2.1	-14.5	-6.5	-73.85102	38.01153	28356.3
87	-2.2	-10.8	-5.4	-73.85116	38.01152	28362.1
87	-1.7	-8.2	-5.2	-73.85127	38.01150	28367.4
87	-0.7	-9.3	-6.7	-73.85137	38.01149	28373.4
86	0.3	-13.8	-7.3	-73.85150	38.01149	28380.7
86	0.7	-19.4	-6.9	-73.85170	38.01149	28387.8
86	0.5	-24.3	-6.0	-73.85195	38.01150	28393.8
85	-0.1	-27.2	-5.1	-73.85224	38.01150	28398.9
84	-1.1	-27.2	-6.3	-73.85254	38.01149	28405.1
84	-2.1	-22.9	-8.4	-73.85282	38.01147	28413.2
83	-2.2	-17.6	-7.8	-73.85305	38.01145	28421.6
82	-2.5	-14.1	-5.6	-73.85323	38.01143	28428.0
81	-2.7	-11.5	-4.6	-73.85337	38.01141	28432.8
81	-3.5	-11.7	-6.4	-73.85349	38.01138	28439.4
80	-4.3	-15.2	-7.4	-73.85365	38.01134	28446.9
79	-5.4	-19.8	-7.2	-73.85385	38.01130	28454.3
79	-6.0	-23.6	-6.2	-73.85411	38.01124	28461.5
78	-5.9	-25.7	-5.5	-73.85440	38.01119	28467.0
77	-5.0	-25.0	-6.8	-73.85468	38.01115	28473.5
77	-3.8	-21.1	-7.3	-73.85494	38.01112	28481.4
76	-2.7	-16.7	-6.8	-73.85515	38.01109	28488.4
76	-2.1	-12.9	-5.7	-73.85532	38.01107	28494.3
75	-2.6	-10.5	-5.0	-73.85545	38.01105	28499.4
75	-4.6	-11.5	-6.8	-73.85557	38.01102	28505.9
74	-6.6	-15.3	-7.6	-73.85573	38.01096	28513.3
74	-8.1	-20.2	-7.5	-73.85594	38.01090	28520.9
74	-8.2	-24.0	-6.8	-73.85619	38.01082	28527.7
74	-7.6	-26.1	-5.8	-73.85647	38.01075	28533.0
74	-5.5	-25.5	-6.9	-73.85676	38.01070	28540.3
74	-3.4	-21.6	-6.6	-73.85702	38.01066	28546.7
74	-1.7	-17.0	-6.4	-73.85723	38.01064	28552.9
74	-1.2	-13.0	-5.9	-73.85740	38.01062	28558.7
74	-2.6	-10.2	-5.9	-73.85753	38.01060	28564.9
74	-5.9	-11.2	-8.0	-73.85765	38.01056	28572.7
74	-9.2	-15.1	-8.0	-73.85781	38.01049	28580.8
73	-11.5	-20.6	-7.3	-73.85801	38.01039	28588.2
73	-11.7	-26.1	-6.5	-73.85827	38.01029	28594.9
73	-10.5	-29.5	-5.7	-73.85859	38.01018	28600.5
73	-6.8	-29.7	-7.0	-73.85894	38.01011	28607.4
73	-2.6	-26.1	-7.8	-73.85925	38.01007	28615.9
73	0.2	-20.8	-6.8	-73.85952	38.01006	28623.0
73	1.0	-16.1	-5.3	-73.85973	38.01007	28627.8
73	-0.6	-12.5	-4.9	-73.85989	38.01007	28632.0
73	-4.4	-12.5	-6.8	-73.86003	38.01005	28638.3
73	-8.2	-16.1	-7.3	-73.86020	38.00999	28645.1
73	-11.4	-21.2	-6.7	-73.86041	38.00990	28651.5
72	-12.9	-26.4	-6.1	-73.86068	38.00978	28657.2
72	-12.5	-30.2	-5.6	-73.86101	38.00967	28663.0
72	-10.6	-30.7	-6.9	-73.86135	38.00957	28669.9
72	-7.6	-27.1	-8.0	-73.86168	38.00950	28678.2
72	-5.0	-21.7	-7.3	-73.86195	38.00944	28685.6
72	-3.3	-16.8	-6.0	-73.86217	38.00941	28691.8
73	-3.0	-12.6	-4.9	-73.86233	38.00937	28697.2
73	-4.0	-11.4	-5.9	-73.86246	38.00934	28702.7
73	-5.4	-14.5	-8.2	-73.86260	38.00929	28710.6
73	-6.8	-19.9	-8.7	-73.86280	38.00923	28719.2
73	-7.6	-24.7	-7.2	-73.86305	38.00917	28726.9
73	-8.2	-28.0	-4.9	-73.86334	38.00909	28731.9
73	-8.3	-29.8	-5.1	-73.86368	38.00902	28736.6
73	-8.6	-27.5	-7.2	-73.86400	38.00895	28744.2
74	-8.3	-22.7	-8.2	-73.86429	38.00888	28752.3
74	-7.1	-18.6	-7.1	-73.86452	38.00881	28760.1
74	-5.9	-14.9	-5.6	-73.86471	38.00875	28765.9
74	-4.4	-13.2	-5.3	-73.86486	38.00870	28771.5
75	-2.3	-15.1	-6.7	-73.86502	38.00868	28778.6
75	-1.6	-19.8	-7.8	-73.86522	38.00866	28786.0
75	-1.8	-24.3	-7.4	-73.86549	38.00865	28793.4
74	-3.1	-27.8	-6.5	-73.86578	38.00862	28799.9
74	-5.0	-29.4	-6.1	-73.86611	38.00858	28806.0
74	-7.9	-27.6	-7.6	-73.86643	38.00851	28812.8
74	-10.2	-23.2	-7.8	-73.86671	38.00843	28821.2
74	-11.1	-19.0	-7.0	-73.86694	38.00833	28827.8
74	-10.6	-15.6	-5.9	-73.86714	38.00823	28834.2
74	-9.3	-14.6	-6.4	-73.86730	38.00814	28840.2
74	-6.9	-17.3	-7.7	-73.86749	38.00807	28848.2
74	-4.6	-21.7	-7.3	-73.86771	38.00802	28855.6
74	-3.3	-26.3	-6.2	-73.86799	38.00798	28862.4
74	-3.0	-29.3	-5.2	-73.86831	38.00795	28867.6
74	-4.1	-30.2	-6.0	-73.86865	38.00792	28873.1
74	-5.6	-27.5	-7.3	-73.86897	38.00788	28880.3
74	-7.1	-22.9	-7.2	-73.86926	38.00782	28887.9
74	-8.0	-18.7	-6.5	-73.86949	38.00775	28894.5
74	-8.1	-15.6	-5.5	-73.86968	38.00768	28900.2
74	-7.5	-15.1	-6.2	-73.86986	38.00762	28906.3
74	-6.9	-17.9	-7.1	-73.87005	38.00756	28913.4
74	-6.0	-22.6	-7.0	-73.87027	38.00750	28920.8
74	-5.1	-27.5	-6.7	-73.87056	38.00746	28927.9
74	-5.2	-30.5	-6.1	-73.87089	38.00741	28934.2
74	-5.6	-31.3	-6.4	-73.87124	38.00736	28940.3
73	-6.3	-23.3	-6.7	-73.87160	38.00731	28946.7
73	-6.6	-23.3	-6.6	-73.87195	38.00726	28953.1
73	-7.8	-18.4	-6.6	-73.87208	38.00718	28961.1
73	-8.4	-14.6	-5.6	-73.87227	38.00711	28965.8
73	-9.0	-13.6	-6.0	-73.87242	38.00704	28972.0
73	-9.2	-16.5	-8.0	-73.87260	38.00696	28980.1
73	-9.0	-21.8	-8.1	-73.87282	38.00687	28989.0
73	-8.3	-26.8	-6.9	-73.87309	38.00680	28995.9
73	-7.6	-30.5	-5.5	-73.87341	38.00672	29001.8
73	-7.6	-30.5	-5.5	-73.87376	38.00665	29007.3
73	-5.7	-29.6	-7.8	-73.87411	38.00660	29015.1
73	-4.8	-24.7	-8.3	-73.87442	38.00655	29024.2
73	-4.7	-20.2	-7.0	-73.87468	38.00650	29031.3
73	-5.3	-16.8	-5.5	-73.87490	38.00646	29036.5
73	-6.2	-15.6	-5.6	-73.87508	38.00641	29042.2
73	-7.6	-17.9	-6.7	-73.87527	38.00635	29048.6
73	-8.6	-22.5	-6.9	-73.87550	38.00628	29055.6
73	-9.0	-27.3	-6.7	-73.87578	38.00620	29062.8
72	-8.7	-31.4	-6.2	-73.87611	38.00612	29068.9
72	-8.2	-33.2	-6.1	-73.87648	38.00604	29074.4
72	-7.5	-31.0	-8.2	-73.87685	38.00597	29082.2
72	-6.8	-26.5	-8.0	-73.87717	38.00590	29090.2
72	-6.8	-21.0	-6.9	-73.87744	38.00584	29097.4
72	-7.4	-16.6	-5.7	-73.87766	38.00578	29103.0
72	-8.4	-14.1	-5.0	-73.87783	38.00570	29107.9
72	-9.6	-15.4	-7.5	-73.87800	38.00563	29114.8
72	-9.9	-20.0	-7.8	-73.87820	38.00554	29122.3
71	-9.4	-25.6	-7.4	-73.87845	38.00546	29128.7
71	-8.2	-30.1	-6.0	-73.87877	38.00538	29135.4
71	-7.0	-32.9	-5.0	-73.87913	38.00531	29140.8
71	-6.0	-32.6	-6.8	-73.87950	38.00525	29147.6
71	-5.8	-28.3	-8.5	-73.87984	38.00520	29156.4
70	-6.3	-22.9	-8.0	-73.88013	38.00514	29165.3
70	-7.3	-18.7	-6.3	-73.88037	38.00508	29172.6
70	-8.3	-15.9	-4.8	-73.88056	38.00501	29177.5
71	-9.6	-15.5	-5.8	-73.88074	38.00493	29183.0
71	-10.3	-18.9	-7.2	-73.88094	38.00485	29190.5
71	-9.7	-24.0	-7.5	-73.88118	38.00476	29197.9
71	-9.3	-28.3	-6.7	-73.88148	38.00468	29204.8
71	-8.2	-24.0	-6.7	-73.88180	38.00460	29211.5
71	-8.2	-24.1	-6.7	-73.88212	38.00451	29218.2
71	-8.3	-28.3	-7.9	-73.88247	38.00443	29226.2
72	-8.5	-23.7	-7.8	-73.88277	38.00435	29233.1
72	-8.5	-19.6	-6.4	-73.88302	38.00427	29239.3
73	-8.5	-16.7	-5.4	-73.88323	38.00419	29245.0
73	-8.0	-16.1	-6.0	-73.88341	38.00412	29251.0
73	-7.2	-19.1	-7.4	-73.88362	38.00406	29258.2
74	-5.8	-23.7	-7.2	-73.88386	38.00400	29265.1
74	-4.9	-27.7	-6.5	-73.88416	38.00396	29271.8
74	-4.5	-30.9	-5.7	-73.88450	38.00392	29277.4
74	-7.7	-23.8	-6.7	-73.88485	38.00388	29283.2
73	-7.6	-23.7	-6.6	-73.88520	38.00384	29288.9
73	-7.6	-23.4	-6.7	-73.88555	38.00380	29294.7
72	-7.6	-22.8	-6.8	-73.88590	38.00376	29300.4
73	-9.3	-15.2	-5.8	-73.88589	38.00363	29307.2
73	-9.8	-13.6	-5.9	-73.88607	38.00354	29313.5
74	-9.1	-15.6	-7.6	-73.88625	38.00345	29320.9
74	-7.3	-20.4	-7.8	-73.88646	38.00338	29329.3
74	-5.6	-25.4	-7.2	-73.88673	38.00332	29337.6
75	-4.3	-29.2	-5.8	-73.88704	38.00327	29344.3
74	-7.6	-22.2	-6.7	-73.88737	38.00323	29350.0
74	-7.4	-22.1	-6.7	-73.88770	38.00319	29355.8
74	-7.3	-21.7	-6.7	-73.88803	38.00315	29361.5
74	-4.8	-20.0	-7.0	-73.88822	38.00310	29371.9
75	-5.7	-16.0	-5.4	-73.88845	38.00306	29377.0
75	-6.8	-13.7	-4.9	-73.88864	38.00301	29383.0
76	-7.8	-14.9	-6.7	-73.88881	38.00295	29389.2
76	-7.3	-19.5	-7.2	-73.88901	38.00289	29396.4
77	-6.1	-24.8	-7.2	-73.88927	38.00283	29404.4
77	-4.7	-29.2	-6.5	-73.88958	38.00279	29410.9
77	-3.0	-32.0	-5.5	-73.88993	38.00276	29416.8
76	-6.3	-21.8	-6.4	-73.89029	38.00273	29422.4
75	-6.4	-21.4	-6.4	-73.89065	38.00270	29427.9
74	-6.6	-20.7	-6.4	-73.89102	38.00268	29433.4
73	-6.6	-20.7	-6.4	-73.89138	38.00265	29438.9
73	-5.5	-14.6	-4.9	-73.89126	38.00262	29445.5
73	-7.6	-14.3	-6.1	-73.89142	38.00257	29454.3
73	-8.8	-17.8	-7.6	-73.89160	38.00249	29462.6
73	-8.3	-23.1	-7.5	-73.89184	38.00242	29471.4
73	-7.0	-27.8	-6.5	-73.89214	38.00235	29478.5
72	-6.3	-21.4	-6.5	-73.89245	38.00229	29485.0
72	-6.2	-21.5	-6.4	-73.89277	38.00222	29491.5
72	-6.3	-21.2	-6.3	-73.89308	38.00216	29498.0
72	-6.3	-21.2	-6.3	-73.89340	38.00210	29504.5
71	-6.3	-21.2	-6.3	-73.89371	38.00204	29511.0
71	-6.1	-14.1	-4.7	-73.89380	38.00210	29511.5
71	-8.9	-13.3	-5.0	-73.89398	38.00204	29519.3
72	-10.7	-16.1	-6.0	-73.89416	38.00196	29526.6
72	-10.2	-21.2	-6.3	-73.89437	38.00187	29532.0
72	-8.6	-25.8	-5.9	-73.89465	38.00179	29538.6
72	-5.6	-29.3	-5.7	-73.89497	38.00173	29545.5
71	-7.2	-21.7	-6.1	-73.89530	38.00168	29551.2
71	-7.2	-21.7	-6.1	-73.89563	38.00163	29556.9
70	-7.2	-21.7	-6.1	-73.89596	38.00158	29562.6
69	-7.2	-21.7	-6.1	-73.89630	38.00153	29568.4
69	-7.2	-21.7	-6.1	-73.89663	38.00148	29574.1
69	-8.4	-12.7	-6.7	-73.89640	38.00150	29584.9
69	-13.8	-13.6	-7.1	-73.89655	38.00141	29592.4
69	-13.4	-18.3	-7.6	-73.89673	38.00130	29600.2
69	-10.5	-23.4	-6.9	-73.89696	38.00120	29607.7
69	-6.9	-27.4	-5.7	-73.89724	38.00113	29614.0
69	-7.2	-21.7	-6.1	-73.89755	38.00107	29619.8
68	-7.2	-21.7	-6.1	-73.89786	38.00100	29625.5
68	-7.2	-21.7	-6.1	-73.89817	38.00094	29631.2
67	-7.2	-21.7	-6.1	-73.89848	38.00088	29637.0
67	-7.2	-21.7	-6.1	-73.89879	38.00082	29642.7
66	-7.2	-21.7	-6.1	-73.89911	38.00076	29648.4
66	-15.5	-14.5	-4.7	-73.89897	38.00064	29651.8
66	-14.8	-16.6	-6.8	-73.89916	38.00053	29659.8
66	-11.5	-19.6	-6.6	-73.89937	38.00043	29666.8
66	-8.1	-23.1	-5.9	-73.89962	38.00035	29673.4
65	-7.2	-21.7	-6.1	-73.89988	38.00028	29679.3
65	-7.2	-21.7	-6.1	-73.90014	38.00020	29685.2
64	-7.2	-21.7	-6.1	-73.90040	38.00013	29691.1
64	-5.4	-24.6	-9.4	-73.90078	38.00019	29705.1
63	-7.2	-21.7	-6.1	-73.90105	38.00014	29714.6
62	-7.2	-21.7	-6.1	-73.90133	38.00009	29724.0
62	-16.0	-16.9	-6.5	-73.90151	37.99989	29725.3
61	-19.5	-15.9	-5.1	-73.90170	37.99972	29728.8
61	-18.3	-17.8	-7.3	-73.90190	37.99955	29735.3
61	-14.1	-20.8	-8.0	-73.90212	37.99940	29744.3
60	-10.1	-23.4	-7.1	-73.90237	37.99930	29751.4
60	-7.2	-21.7	-6.1	-73.90263	37.99921	29758.6
60	-7.2	-21.7	-6.1	-73.90290	37.99912	29765.7
60	-6.7	-25.4	-8.2	-73.90321	37.99909	29772.7
60	-10.5	-23.3	-8.7	-73.90349	37.99901	29780.1
59	-14.1	-21.0	-7.5	-73.90374	37.99890	29786.3
59	-17.4	-19.4	-5.6	-73.90397	37.99876	29790.4
59	-19.5	-18.6	-4.5	-73.90419	37.99859	29794.5
59	-19.5	-19.3	-5.4	-73.90441	37.99841	29799.0
59	-16.7	-20.9	-5.5	-73.90464	37.99826	29805.3
58	-12.7	-22.9	-5.4	-73.90489	37.99813	29811.3
58	-9.4	-24.7	-5.6	-73.90516	37.99803	29817.3
58	-7.0	-25.6	-6.6	-73.90544	37.99796	29823.7
58	-7.3	-25.2	-8.1	-73.90573	37.99790	29831.2
58	-10.7	-23.3	-8.8	-73.90600	37.99782	29839.3
57	-13.1	-21.6	-6.9	-73.90627	37.99772	29848.1
57	-13.1	-21.6	-6.9	-73.90653	37.99762	29857.0
56	-20.4	-18.0	-8.3	-73.90670	37.99738	29863.9
56	-25.0	-17.0	-6.9	-73.90688	37.99715	29867.9
56	-23.0	-18.8	-8.5	-73.90708	37.99693	29876.6
56	-18.3	-21.6	-7.9	-73.90730	37.99675	29884.8
56	-13.3	-24.5	-6.4	-73.90757	37.99660	29891.5
55	-14.5	-21.8	-7.0	-73.90784	37.99649	29897.9
55	-14.5	-21.8	-7.0	-73.90812	37.99637	29904.3
55	-8.4	-27.1	-7.4	-73.90847	37.99634	29910.6
55	-11.8	-24.3	-8.3	-73.90877	37.99626	29918.2
54	-14.3	-22.1	-7.0	-73.90904	37.99615	29926.6
54	-14.7	-22.0	-7.0	-73.90932	37.99605	29934.9
54	-22.4	-16.4	-5.7	-73.90944	37.99579	29936.4
54	-22.2	-16.4	-8.2	-73.90962	37.99560	29944.2
55	-17.8	-18.9	-9.4	-73.90982	37.99542	29953.7
55	-12.9	-22.2	-8.0	-73.91005	37.99529	29961.1
55	-15.3	-21.6	-7.4	-73.91030	37.99517	29969.1
56	-15.2	-21.7	-7.5	-73.91055	37.99505	29977.1
56	-15.3	-21.6	-7.6	-73.91081	37.99494	29985.2
57	-8.5	-27.8	-7.0	-73.91125	37.99497	29985.4
57	-12.6	-25.3	-7.4	-73.91157	37.99488	29991.4
58	-16.1	-22.6	-6.7	-73.91185	37.99475	29997.1
59	-19.2	-19.5	-6.1	-73.91209	37.99460	30002.0
60	-20.0	-17.9	-6.8	-73.91231	37.99443	30007.6
61	-17.5	-18.2	-8.1	-73.91251	37.99427	30015.3
62	-12.5	-20.4	-7.7	-73.91273	37.99414	30023.8
63	-7.8	-23.1	-6.2	-73.91297	37.99406	30030.4
63	-15.1	-21.6	-7.3	-73.91323	37.99399	30036.6
63	-14.9	-21.7	-7.3	-73.91350	37.99392	30042.9
64	-5.2	-28.8	-7.8	-73.91385	37.99390	30051.8
64	-14.3	-21.9	-7.4	-73.91418	37.99385	30059.6
63	-14.3	-21.9	-7.4	-73.91450	37.99381	30067.4
62	-14.7	-21.6	-7.4	-73.91483	37.99376	30075.2
63	-19.2	-18.7	-4.9	-73.91493	37.99342	30073.9
64	-17.8	-18.2	-7.1	-73.91514	37.99325	30081.0
65	-13.4	-20.1	-8.0	-73.91536	37.99312	30089.3
66	-8.4	-23.1	-7.0	-73.91560	37.99304	30096.9
67	-4.4	-25.7	-5.2	-73.91588	37.99299	30102.6
68	-2.1	-27.8	-4.1	-73.91619	37.99297	30106.2
68	-2.5	-28.0	-5.6	-73.91652	37.99295	30111.4
67	-11.7	-22.8	-6.6	-73.91684	37.99293	30117.1
66	-11.7	-22.8	-6.6	-73.91715	37.99291	30122.7
67	-11.9	-19.4	-6.1	-73.91731	37.99275	30129.9
68	-14.5	-17.2	-5.8	-73.91751	37.99262	30135.1
68	-15.0	-17.3	-7.1	-73.91771	37.99249	30142.9
69	-13.3	-20.2	-8.2	-73.91793	37.99237	30151.5
69	-10.1	-24.5	-7.7	-73.91818	37.99227	30159.5
69	-6.9	-28.3	-6.5	-73.91850	37.99219	30165.5
70	-4.3	-30.8	-5.3	-73.91884	37.99215	30171.5
70	-3.3	-31.4	-5.6	-73.91920	37.99211	30177.4
70	-4.6	-28.3	-7.7	-73.91954	37.99207	30185.3
70	-6.7	-24.0	-7.6	-73.91984	37.99202	30192.9
71	-9.2	-19.9	-6.5	-73.92008	37.99194	30200.0
71	-11.7	-17.0	-5.6	-73.92028	37.99185	30205.5
72	-13.0	-15.8	-6.0	-73.92047	37.99173	30211.6
72	-12.4	-18.1	-8.0	-73.92066	37.99162	30219.0
72	-9.9	-22.6	-7.8	-73.92090	37.99152	30226.8
73	-7.1	-27.3	-6.6	-73.92119	37.99144	30234.2
73	-4.5	-31.1	-5.6	-73.92152	37.99139	30240.8
73	-2.8	-33.4	-5.5	-73.92189	37.99136	30246.3
74	-3.0	-32.0	-7.6	-73.92226	37.99134	30253.3
75	-4.9	-27.4	-9.1	-73.92259	37.99130	30262.6
75	-7.0	-22.0	-7.9	-73.92287	37.99125	30270.8
76	-8.7	-17.8	-5.7	-73.92309	37.99118	30276.4
76	-10.0	-14.4	-4.8	-73.92327	37.99109	30280.6
77	-10.0	-13.7	-6.4	-73.92342	37.99101	30286.6
77	-8.2	-17.1	-7.6	-73.92359	37.99093	30294.4
78	-5.4	-22.4	-7.1	-73.92381	37.99087	30302.0
78	-3.2	-27.4	-5.9	-73.92410	37.99083	30308.1
78	-1.5	-31.5	-5.1	-73.92444	37.99081	30313.8
79	-1.5	-33.0	-6.1	-73.92481	37.99079	30319.6
78	-6.6	-24.3	-6.6	-73.92518	37.99078	30325.7
77	-6.8	-24.0	-6.6	-73.92556	37.99077	30331.7
76	-6.9	-23.6	-6.7	-73.92593	37.99075	30337.8
76	-8.7	-15.8	-5.8	-73.92590	37.99059	30344.9
76	-9.7	-12.1	-5.3	-73.92605	37.99050	30349.3
77	-8.1	-13.2	-8.0	-73.92618	37.99042	30358.3
77	-5.2	-18.1	-8.5	-73.92636	37.99037	30367.4
77	-2.7	-23.3	-7.5	-73.92660	37.99033	30375.6
77	-0.6	-27.9	-5.1	-73.92689	37.99032	30381.0
77	0.5	-31.0	-4.3	-73.92723	37.99032	30385.5
77	-0.5	-30.8	-7.0	-73.92758	37.99032	30392.5
77	-3.0	-26.8	-8.7	-73.92791	37.99030	30400.6
77	-6.1	-21.0	-7.7	-73.92817	37.99025	30408.2
76	-8.2	-16.5	-5.7	-73.92838	37.99018	30415.4
76	-9.8	-12.6	-4.1	-73.92854	37.99009	30419.3
76	-10.1	-11.0	-5.7	-73.92867	37.99000	30425.7
76	-8.1	-14.2	-7.7	-73.92883	37.98992	30434.2
76	-5.3	-19.1	-7.7	-73.92902	37.98986	30442.8
76	-3.0	-24.0	-6.7	-73.92927	37.98983	30449.7
76	-5.0	-21.6	-6.5	-73.92954	37.98980	30456.4
76	-5.0	-21.5	-6.4	-73.92982	37.98977	30463.2
75	-5.1	-21.2	-6.5	-73.93009	37.98974	30469.9
75	-5.3	-20.6	-6.6	-73.93036	37.98972	30476.6
74	-5.5	-19.8	-6.6	-73.93063	37.98969	30483.4
74	-5.5	-19.8	-6.6	-73.93091	37.98966	30490.1
74	-10.1	-11.4	-5.3	-73.93104	37.98950	30492.2
75	-9.4	-12.2	-8.0	-73.93120	37.98943	30502.3
75	-7.4	-16.8	-9.0	-73.93138	37.98936	30511.0
75	-5.1	-22.6	-8.1	-73.93161	37.98931	30518.3
75	-3.5	-27.4	-5.8	-73.93190	37.98927	30525.0
75	-5.4	-20.5	-6.7	-73.93221	37.98924	30530.8
76	-2.8	-32.3	-5.7	-73.93260	37.98921	30536.8
76	-3.8	-29.0	-7.9	-73.93296	37.98918	30544.6
75	-6.0	-20.5	-6.9	-73.93329	37.98914	30552.5
76	-5.5	-18.9	-6.4	-73.93350	37.98908	30558.3
76	-6.1	-14.5	-5.1	-73.93368	37.98902	30562.7
76	-6.2	-12.5	-5.1	-73.93382	37.98896	30567.5
76	-6.4	-18.6	-6.6	-73.93397	37.98891	30572.5
76	-5.5	-19.0	-7.3	-73.93418	37.98886	30580.6
76	-4.7	-24.3	-6.7	-73.93444	37.98882	30587.7
77	-4.4	-28.6	-6.0	-73.93474	37.98878	30594.0
77	-4.4	-31.4	-6.0	-73.93509	37.98874	30600.8
77	-4.8	-30.3	-8.0	-73.93544	37.98870	30609.1
77	-5.1	-25.5	-8.7	-73.93574	37.98865	30618.9
77	-5.1	-20.0	-7.8	-73.93599	37.98860	30627.0
77	-5.4	-15.1	-5.7	-73.93618	37.98855	30633.0
77	-5.7	-11.7	-4.7	-73.93633	37.98850	30637.8
77	-6.4	-11.3	-6.8	-73.93645	37.98845	30645.0
77	-6.7	-15.5	-9.2	-73.93661	37.98839	30653.7
77	-6.1	-21.7	-8.3	-73.93683	37.98834	30662.5
77	-5.4	-26.9	-6.3	-73.93711	37.98828	30669.1
77	-4.7	-31.7	-4.7	-73.93744	37.98824	30673.7
77	-4.1	-34.0	-5.0	-73.93782	37.98820	30679.0
77	-3.6	-31.1	-8.1	-73.93819	37.98816	30686.6
77	-3.1	-25.7	-8.5	-73.93851	37.98813	30695.8
76	-3.3	-19.9	-7.1	-73.93877	37.98810	30703.0
76	-4.1	-14.6	-5.7	-73.93896	37.98807	30708.8
76	-4.9	-11.4	-5.2	-73.93911	37.98803	30714.0
75	-6.4	-12.1	-8.0	-73.93924	37.98799	30721.6
75	-7.4	-17.2	-9.3	-73.93941	37.98793	30730.8
75	-7.8	-23.6	-8.2	-73.93964	37.98786	30739.2
74	-7.8	-28.9	-6.0	-73.93994	37.98779	30745.5
74	-7.7	-33.7	-4.3	-73.94030	37.98771	30750.0
74	-7.4	-35.5	-5.2	-73.94070	37.98764	30755.0
73	-7.2	-32.5	-7.8	-73.94109	37.98758	30762.6
73	-6.7	-26.8	-8.5	-73.94143	37.98752	30771.1
73	-6.5	-21.4	-7.0	-73.94169	37.98746	30778.3
73	-6.8	-16.8	-5.5	-73.94191	37.98740	30784.2
72	-7.5	-13.8	-5.0	-73.94208	37.98734	30789.2
72	-9.0	-15.2	-8.0	-73.94224	37.98726	30796.4
73	-6.1	-22.7	-6.8	-73.94242	37.98718	30804.3
73	-9.3	-25.8	-7.4	-73.94272	37.98710	30811.1
73	-8.6	-30.9	-5.2	-73.94305	37.98702	30816.9
73	-6.3	-24.1	-6.6	-73.94340	37.98694	30822.1
73	-6.4	-23.9	-6.6	-73.94375	37.98687	30827.4
73	-5.9	-30.0	-9.0	-73.94411	37.98684	30839.7
73	-5.5	-24.1	-8.6	-73.94442	37.98679	30849.0
73	-5.7	-19.6	-6.6	-73.94468	37.98674	30855.5
74	-6.2	-15.8	-4.3	-73.94489	37.98669	30859.5
74	-7.0	-14.5	-4.8	-73.94506	37.98662	30864.2
74	-7.5	-17.0	-6.9	-73.94525	37.98656	30870.7
74	-7.2	-21.9	-7.3	-73.94548	37.98649	30878.3
74	-6.7	-26.3	-6.3	-73.94576	37.98643	30884.3
74	-5.9	-30.5	-5.8	-73.94608	37.98637	30889.6
74	-7.1	-24.0	-6.5	-73.94642	37.98632	30895.4
74	-7.1	-23.8	-6.5	-73.94677	37.98627	30901.2
74	-5.5	-27.1	-8.7	-73.94710	37.98623	30913.0
74	-6.1	-21.8	-8.1	-73.94739	37.98618	30921.8
74	-6.8	-17.2	-6.2	-73.94761	37.98612	30928.4
74	-7.6	-14.3	-4.5	-73.94779	37.98605	30932.5
74	-8.4	-14.0	-5.7	-73.94794	37.98598	30937.7
