P	T	Dewp.	Hu	Wd	Ws	Alt	Lat.	Long.	Time
13.1	-45.3	-71.5	3	071	24.0	29056.0	38.005966	-73.875671	86.83333333333333
13.1	-45.3	-71.5	3	071	24.1	29063.0	38.005898	-73.875939	86.85
13.1	-45.3	-71.5	3	071	24.2	29070.0	38.005829	-73.876207	86.86666666666666
13.1	-45.3	-71.5	3	071	24.2	29077.0	38.005760	-73.876475	86.88333333333334
13.1	-45.3	-71.4	3	071	24.3	29083.0	38.005691	-73.876743	86.9
13.1	-45.4	-71.4	3	071	24.3	29090.0	38.005622	-73.877011	86.91666666666667
13.0	-45.4	-71.4	3	071	24.4	29097.0	38.005553	-73.877279	86.93333333333334
13.0	-45.4	-71.3	3	071	24.4	29104.0	38.005484	-73.877547	86.95
13.0	-45.4	-71.3	3	071	24.5	29110.0	38.005415	-73.877815	86.96666666666667
13.0	-45.4	-71.3	3	071	24.6	29117.0	38.005347	-73.878082	86.98333333333333
13.0	-45.5	-71.3	3	071	24.6	29124.0	38.005278	-73.87835	87.0
13.0	-45.5	-71.3	3	071	24.7	29131.0	38.005209	-73.878618	87.01666666666667
13.0	-45.5	-71.2	3	071	24.7	29137.0	38.005140	-73.878886	87.03333333333333
13.0	-45.5	-71.2	3	071	24.8	29144.0	38.005071	-73.879154	87.05
12.9	-45.5	-71.2	3	071	24.8	29151.0	38.005002	-73.879422	87.06666666666666
12.9	-45.6	-71.2	3	071	24.9	29157.0	38.004933	-73.87969	87.08333333333333
12.9	-45.6	-71.2	3	071	25.0	29164.0	38.004865	-73.879958	87.1
12.9	-45.6	-71.2	3	071	25.0	29171.0	38.004796	-73.880226	87.11666666666666
12.9	-45.6	-71.2	3	071	25.1	29178.0	38.004727	-73.880494	87.13333333333334
12.9	-45.6	-71.1	3	071	25.1	29184.0	38.004658	-73.880762	87.15
12.9	-45.6	-71.1	3	071	25.2	29191.0	38.004592	-73.881028	87.16666666666667
12.8	-45.7	-71.1	3	071	25.1	29198.0	38.004532	-73.88129	87.18333333333334
12.8	-45.7	-71.1	3	071	25.1	29204.0	38.004472	-73.881553	87.2
12.8	-45.7	-71.1	3	071	25.0	29211.0	38.004412	-73.881815	87.21666666666667
12.8	-45.7	-71.1	3	071	24.9	29218.0	38.004351	-73.882077	87.23333333333333
12.8	-45.7	-71.1	3	071	24.9	29225.0	38.004291	-73.882339	87.25
12.8	-45.7	-71.2	3	071	24.8	29231.0	38.004231	-73.882602	87.26666666666667
12.8	-45.7	-71.1	3	071	24.8	29238.0	38.004171	-73.882864	87.28333333333333
12.8	-45.7	-71.1	3	071	24.7	29245.0	38.004111	-73.883126	87.3
12.7	-45.7	-71.1	3	071	24.6	29251.0	38.004050	-73.883388	87.31666666666666
12.7	-45.8	-71.1	3	071	24.6	29258.0	38.003990	-73.883651	87.33333333333333
12.7	-45.8	-71.2	3	071	24.5	29265.0	38.003930	-73.883913	87.35
12.7	-45.8	-71.2	3	071	24.5	29271.0	38.003870	-73.884175	87.36666666666666
12.7	-45.8	-71.2	3	071	24.4	29278.0	38.003810	-73.884437	87.38333333333334
12.7	-45.8	-71.2	3	071	24.3	29285.0	38.003749	-73.8847	87.4
12.7	-45.9	-71.2	3	071	24.3	29291.0	38.003689	-73.884962	87.41666666666667
12.7	-45.9	-71.2	3	071	24.2	29298.0	38.003629	-73.885224	87.43333333333334
12.6	-45.9	-71.2	3	071	24.2	29305.0	38.003569	-73.885487	87.45
12.6	-45.9	-71.2	3	071	24.1	29311.0	38.003509	-73.885749	87.46666666666667
12.6	-45.9	-71.2	3	071	24.0	29318.0	38.003448	-73.886011	87.48333333333333
12.6	-46.0	-71.2	3	072	24.0	29325.0	38.003388	-73.886273	87.5
12.6	-46.0	-71.2	3	072	23.9	29331.0	38.003328	-73.886536	87.51666666666667
12.6	-46.0	-71.2	3	072	23.9	29338.0	38.003268	-73.886798	87.53333333333333
12.6	-46.0	-71.1	3	072	23.9	29345.0	38.003208	-73.88706	87.55
12.6	-46.0	-71.1	3	072	23.9	29351.0	38.003147	-73.887322	87.56666666666666
12.5	-46.0	-71.1	3	073	23.8	29358.0	38.003087	-73.887585	87.58333333333333
12.5	-46.0	-71.1	3	073	23.8	29365.0	38.003027	-73.887847	87.6
12.5	-46.1	-71.1	3	073	23.8	29371.0	38.002967	-73.888109	87.61666666666666
12.5	-46.1	-71.1	3	073	23.7	29378.0	38.002907	-73.888372	87.63333333333334
12.5	-46.1	-71.1	3	073	23.7	29385.0	38.002847	-73.888634	87.65
12.5	-46.1	-71.1	4	074	23.7	29391.0	38.002789	-73.888892	87.66666666666667
12.5	-46.1	-71.1	4	074	23.6	29398.0	38.002736	-73.889142	87.68333333333334
12.5	-46.1	-71.1	4	074	23.6	29405.0	38.002683	-73.889391	87.7
12.4	-46.1	-71.1	4	074	23.6	29411.0	38.002630	-73.88964	87.71666666666667
12.4	-46.1	-71.1	4	074	23.5	29418.0	38.002577	-73.88989	87.73333333333333
12.4	-46.2	-71.1	4	075	23.5	29424.0	38.002524	-73.890139	87.75
12.4	-46.2	-71.1	4	075	23.5	29431.0	38.002471	-73.890388	87.76666666666667
12.4	-46.2	-71.1	4	075	23.5	29438.0	38.002418	-73.890638	87.78333333333333
12.4	-46.2	-71.1	4	075	23.4	29444.0	38.002365	-73.890887	87.8
12.4	-46.2	-71.1	4	076	23.4	29451.0	38.002313	-73.891136	87.81666666666666
12.4	-46.2	-71.1	4	076	23.4	29458.0	38.002260	-73.891386	87.83333333333333
12.4	-46.2	-71.1	4	076	23.3	29464.0	38.002207	-73.891635	87.85
12.3	-46.2	-71.1	4	076	23.3	29471.0	38.002154	-73.891884	87.86666666666666
12.3	-46.2	-71.1	4	075	23.2	29477.0	38.002101	-73.892134	87.88333333333334
12.3	-46.2	-71.1	4	075	23.2	29484.0	38.002048	-73.892383	87.9
12.3	-46.2	-71.1	4	075	23.1	29491.0	38.001995	-73.892633	87.91666666666667
12.3	-46.2	-71.1	4	075	23.0	29497.0	38.001942	-73.892882	87.93333333333334
12.3	-46.2	-71.0	4	075	23.0	29504.0	38.001889	-73.893131	87.95
12.3	-46.2	-71.0	4	075	22.9	29510.0	38.001837	-73.893381	87.96666666666667
12.3	-46.2	-71.0	4	075	22.9	29517.0	38.001784	-73.89363	87.98333333333333
12.2	-46.2	-71.0	4	075	22.8	29524.0	38.001731	-73.893879	88.0
12.2	-46.3	-71.0	4	074	22.8	29530.0	38.001678	-73.894129	88.01666666666667
12.2	-46.3	-71.0	4	074	22.7	29537.0	38.001625	-73.894378	88.03333333333333
12.2	-46.3	-71.0	4	074	22.6	29543.0	38.001572	-73.894627	88.05
12.2	-46.3	-71.0	4	074	22.6	29550.0	38.001519	-73.894877	88.06666666666666
12.2	-46.3	-71.0	4	074	22.5	29557.0	38.001466	-73.895126	88.08333333333333
12.2	-46.3	-71.0	4	074	22.5	29563.0	38.001413	-73.895375	88.1
12.2	-46.3	-71.0	4	074	22.4	29570.0	38.001361	-73.895625	88.11666666666666
12.1	-46.3	-71.0	4	073	22.4	29576.0	38.001308	-73.895874	88.13333333333334
12.1	-46.3	-70.9	4	073	22.3	29583.0	38.001255	-73.896123	88.15
12.1	-46.3	-70.9	4	073	22.3	29590.0	38.001202	-73.896373	88.16666666666667
12.1	-46.3	-70.9	4	073	22.3	29596.0	38.001119	-73.896617	88.18333333333334
12.1	-46.3	-70.9	4	072	22.3	29602.0	38.001029	-73.896859	88.2
12.1	-46.3	-70.9	4	072	22.3	29609.0	38.000938	-73.897101	88.21666666666667
12.1	-46.3	-70.9	4	072	22.3	29615.0	38.000847	-73.897343	88.23333333333333
12.1	-46.3	-70.9	4	071	22.3	29622.0	38.000757	-73.897586	88.25
12.1	-46.3	-71.0	4	071	22.4	29628.0	38.000666	-73.897828	88.26666666666667
12.0	-46.3	-71.0	4	071	22.4	29634.0	38.000575	-73.89807	88.28333333333333
12.0	-46.3	-71.0	4	070	22.4	29641.0	38.000485	-73.898312	88.3
12.0	-46.3	-70.9	4	070	22.4	29647.0	38.000394	-73.898555	88.31666666666666
12.0	-46.3	-70.9	4	070	22.4	29653.0	38.000303	-73.898797	88.33333333333333
12.0	-46.2	-70.9	4	069	22.5	29660.0	38.000213	-73.899039	88.35
12.0	-46.2	-70.9	4	069	22.5	29666.0	38.000122	-73.899281	88.36666666666666
12.0	-46.2	-70.9	4	068	22.5	29672.0	38.000031	-73.899524	88.38333333333334
12.0	-46.2	-70.9	4	068	22.5	29679.0	37.999941	-73.899766	88.4
11.9	-46.2	-70.9	4	068	22.6	29685.0	37.999850	-73.900008	88.41666666666667
11.9	-46.2	-70.9	4	067	22.6	29691.0	37.999759	-73.90025	88.43333333333334
11.9	-46.2	-70.9	4	067	22.6	29698.0	37.999668	-73.900493	88.45
11.9	-46.2	-70.9	4	067	22.6	29704.0	37.999578	-73.900735	88.46666666666667
11.9	-46.2	-70.9	4	066	22.7	29710.0	37.999487	-73.900977	88.48333333333333
11.9	-46.2	-70.9	4	066	22.7	29717.0	37.999396	-73.901219	88.5
11.9	-46.2	-70.9	4	066	22.8	29723.0	37.999306	-73.901462	88.51666666666667
11.9	-46.2	-70.9	4	065	23.0	29730.0	37.999215	-73.901704	88.53333333333333
11.9	-46.2	-70.9	4	065	23.1	29736.0	37.999124	-73.901946	88.55
11.8	-46.2	-71.0	4	064	23.2	29742.0	37.999034	-73.902188	88.56666666666666
11.8	-46.1	-71.0	4	064	23.3	29749.0	37.998943	-73.90243	88.58333333333333
11.8	-46.1	-71.0	4	063	23.5	29755.0	37.998852	-73.902673	88.6
11.8	-46.1	-71.0	4	063	23.6	29761.0	37.998762	-73.902915	88.61666666666666
11.8	-46.1	-70.9	4	063	23.7	29768.0	37.998671	-73.903157	88.63333333333334
11.8	-46.1	-70.9	4	062	23.9	29774.0	37.998580	-73.903399	88.65
11.8	-46.1	-70.9	4	062	24.0	29780.0	37.998490	-73.903642	88.66666666666667
11.8	-46.1	-70.8	4	061	24.2	29787.0	37.998399	-73.903884	88.68333333333334
11.8	-46.1	-70.8	4	061	24.3	29793.0	37.998283	-73.904134	88.7
11.7	-46.0	-70.7	4	061	24.4	29800.0	37.998157	-73.904387	88.71666666666667
11.7	-46.0	-70.7	4	060	24.6	29807.0	37.998031	-73.90464	88.73333333333333
11.7	-46.0	-70.7	4	060	24.7	29813.0	37.997904	-73.904894	88.75
11.7	-46.0	-70.6	4	059	24.9	29820.0	37.997778	-73.905147	88.76666666666667
11.7	-46.0	-70.6	4	059	25.0	29827.0	37.997652	-73.9054	88.78333333333333
11.7	-45.9	-70.6	4	059	25.2	29833.0	37.997525	-73.905654	88.8
11.7	-45.9	-70.5	4	058	25.3	29840.0	37.997399	-73.905907	88.81666666666666
11.7	-45.9	-70.5	4	058	25.4	29847.0	37.997273	-73.90616	88.83333333333333
11.7	-45.9	-70.5	4	058	25.5	29853.0	37.997146	-73.906413	88.85
11.6	-45.9	-70.4	4	058	25.6	29860.0	37.997020	-73.906667	88.86666666666666
11.6	-45.8	-70.4	4	058	25.6	29867.0	37.996894	-73.90692	88.88333333333334
11.6	-45.8	-70.4	4	058	25.7	29873.0	37.996767	-73.907173	88.9
11.6	-45.8	-70.4	4	057	25.7	29880.0	37.996641	-73.907426	88.91666666666667
11.6	-45.7	-70.4	4	057	25.8	29887.0	37.996515	-73.90768	88.93333333333334
11.6	-45.7	-70.4	4	057	25.8	29893.0	37.996389	-73.907933	88.95
11.6	-45.7	-70.4	4	057	25.9	29900.0	37.996262	-73.908186	88.96666666666667
11.6	-45.7	-70.4	4	057	25.9	29907.0	37.996136	-73.908439	88.98333333333333
11.5	-45.7	-70.4	4	057	26.0	29913.0	37.996010	-73.908693	89.0
11.5	-45.6	-70.4	4	057	26.0	29920.0	37.995883	-73.908946	89.01666666666667
11.5	-45.6	-70.4	4	057	26.1	29927.0	37.995757	-73.909199	89.03333333333333
11.5	-45.6	-70.4	4	057	26.1	29933.0	37.995631	-73.909453	89.05
11.5	-45.6	-70.4	4	057	26.2	29940.0	37.995504	-73.909706	89.06666666666666
11.5	-45.6	-70.4	4	056	26.2	29947.0	37.995378	-73.909959	89.08333333333333
11.5	-45.6	-70.4	4	056	26.3	29953.0	37.995252	-73.910212	89.1
11.5	-45.5	-70.4	4	056	26.3	29960.0	37.995125	-73.910466	89.11666666666666
11.5	-45.5	-70.4	4	056	26.4	29967.0	37.994999	-73.910719	89.13333333333334
11.4	-45.5	-70.4	4	056	26.4	29973.0	37.994873	-73.910972	89.15
11.4	-45.5	-70.4	4	056	26.5	29980.0	37.994746	-73.911225	89.16666666666667
11.4	-45.4	-70.3	4	056	26.4	29987.0	37.994620	-73.911479	89.18333333333334
11.4	-45.4	-70.3	4	057	26.4	29993.0	37.994502	-73.911734	89.2
11.4	-45.4	-70.3	4	057	26.3	30000.0	37.994410	-73.911998	89.21666666666667
11.4	-45.4	-70.3	4	057	26.3	30006.0	37.994317	-73.912262	89.23333333333333
11.4	-45.4	-70.3	4	058	26.2	30013.0	37.994225	-73.912525	89.25
11.4	-45.3	-70.3	4	058	26.1	30020.0	37.994133	-73.912789	89.26666666666667
11.4	-45.3	-70.3	4	058	26.1	30026.0	37.994040	-73.913053	89.28333333333333
11.3	-45.3	-70.3	4	059	26.0	30033.0	37.993948	-73.913316	89.3
11.3	-45.3	-70.2	4	059	26.0	30040.0	37.993856	-73.91358	89.31666666666666
11.3	-45.3	-70.2	4	060	25.9	30046.0	37.993763	-73.913844	89.33333333333333
11.3	-45.3	-70.2	4	060	25.9	30053.0	37.993671	-73.914107	89.35
11.3	-45.2	-70.2	4	060	25.8	30060.0	37.993579	-73.914371	89.36666666666666
11.3	-45.2	-70.2	4	061	25.8	30066.0	37.993486	-73.914635	89.38333333333334
11.3	-45.2	-70.2	4	061	25.7	30073.0	37.993394	-73.914898	89.4
11.3	-45.2	-70.2	4	061	25.7	30080.0	37.993301	-73.915162	89.41666666666667
11.3	-45.2	-70.2	4	062	25.7	30086.0	37.993209	-73.915426	89.43333333333334
11.2	-45.2	-70.2	4	062	25.6	30093.0	37.993117	-73.915689	89.45
11.2	-45.2	-70.1	4	062	25.6	30100.0	37.993024	-73.915953	89.46666666666667
11.2	-45.2	-70.1	4	063	25.5	30106.0	37.992932	-73.916217	89.48333333333333
11.2	-45.2	-70.1	4	063	25.5	30113.0	37.992840	-73.91648	89.5
11.2	-45.2	-70.1	4	064	25.5	30120.0	37.992747	-73.916744	89.51666666666667
11.2	-45.1	-70.0	4	064	25.4	30126.0	37.992655	-73.917008	89.53333333333333
11.2	-45.1	-70.0	4	064	25.4	30133.0	37.992563	-73.917271	89.55
11.2	-45.1	-69.9	4	065	25.4	30140.0	37.992470	-73.917535	89.56666666666666
11.2	-45.1	-69.9	4	065	25.3	30146.0	37.992378	-73.917799	89.58333333333333
11.1	-45.1	-69.9	4	065	25.3	30153.0	37.992285	-73.918062	89.6
11.1	-45.1	-69.9	4	066	25.3	30160.0	37.992193	-73.918326	89.61666666666666
11.1	-45.1	-69.8	4	066	25.3	30166.0	37.992101	-73.91859	89.63333333333334
11.1	-45.1	-69.8	4	066	25.2	30173.0	37.992008	-73.918853	89.65
11.1	-45.1	-69.8	4	067	25.2	30180.0	37.991916	-73.919117	89.66666666666667
11.1	-45.1	-69.8	4	067	25.2	30186.0	37.991845	-73.919378	89.68333333333334
11.1	-45.1	-69.7	4	067	25.2	30193.0	37.991788	-73.919637	89.7
11.1	-45.1	-69.7	4	068	25.1	30200.0	37.991730	-73.919896	89.71666666666667
11.1	-45.1	-69.7	4	068	25.1	30206.0	37.991673	-73.920155	89.73333333333333
11.0	-45.1	-69.7	4	068	25.1	30213.0	37.991615	-73.920414	89.75
11.0	-45.1	-69.7	4	069	25.1	30220.0	37.991558	-73.920673	89.76666666666667
11.0	-45.1	-69.7	4	069	25.1	30227.0	37.991500	-73.920932	89.78333333333333
11.0	-45.1	-69.7	4	069	25.1	30233.0	37.991443	-73.92119	89.8
11.0	-45.1	-69.7	4	070	25.0	30240.0	37.991385	-73.921449	89.81666666666666
11.0	-45.1	-69.7	4	070	25.0	30247.0	37.991328	-73.921708	89.83333333333333
11.0	-45.1	-69.6	4	070	24.9	30253.0	37.991270	-73.921967	89.85
11.0	-45.1	-69.6	4	070	24.8	30260.0	37.991213	-73.922226	89.86666666666666
11.0	-45.1	-69.6	4	071	24.8	30267.0	37.991155	-73.922485	89.88333333333334
10.9	-45.1	-69.6	4	071	24.7	30274.0	37.991097	-73.922744	89.9
10.9	-45.1	-69.6	4	071	24.6	30280.0	37.991040	-73.923003	89.91666666666667
10.9	-45.1	-69.6	4	071	24.5	30287.0	37.990982	-73.923262	89.93333333333334
10.9	-45.1	-69.6	4	071	24.4	30294.0	37.990925	-73.923521	89.95
10.9	-45.1	-69.6	4	072	24.3	30300.0	37.990867	-73.92378	89.96666666666667
10.9	-45.1	-69.6	4	072	24.2	30307.0	37.990810	-73.924039	89.98333333333333
10.9	-45.1	-69.6	4	072	24.1	30314.0	37.990752	-73.924298	90.0
10.9	-45.0	-69.6	4	072	24.0	30321.0	37.990695	-73.924557	90.01666666666667
10.9	-45.0	-69.6	4	072	24.0	30327.0	37.990637	-73.924816	90.03333333333333
10.9	-45.0	-69.6	4	073	23.9	30334.0	37.990580	-73.925075	90.05
10.8	-45.0	-69.6	4	073	23.8	30341.0	37.990522	-73.925334	90.06666666666666
10.8	-45.0	-69.5	4	073	23.7	30347.0	37.990465	-73.925593	90.08333333333333
10.8	-45.0	-69.5	4	073	23.6	30354.0	37.990407	-73.925851	90.1
10.8	-45.0	-69.5	4	073	23.5	30361.0	37.990349	-73.92611	90.11666666666666
10.8	-45.0	-69.5	4	074	23.4	30368.0	37.990292	-73.926369	90.13333333333334
10.8	-45.0	-69.5	4	074	23.4	30374.0	37.990234	-73.926628	90.15
10.8	-45.0	-69.5	4	074	23.3	30381.0	37.990177	-73.926887	90.16666666666667
10.8	-45.0	-69.5	4	074	23.2	30388.0	37.990119	-73.927146	90.18333333333334
10.8	-45.0	-69.5	4	074	23.1	30395.0	37.990062	-73.927405	90.2
10.7	-45.0	-69.5	4	074	23.1	30401.0	37.990004	-73.927664	90.21666666666667
10.7	-45.0	-69.6	4	074	23.0	30408.0	37.989952	-73.927916	90.23333333333333
10.7	-45.0	-69.6	4	074	22.9	30415.0	37.989903	-73.928161	90.25
10.7	-45.0	-69.6	4	074	22.9	30422.0	37.989855	-73.928407	90.26666666666667
10.7	-45.0	-69.6	4	074	22.8	30428.0	37.989806	-73.928653	90.28333333333333
10.7	-45.0	-69.6	4	074	22.7	30435.0	37.989758	-73.928898	90.3
10.7	-45.0	-69.6	4	074	22.7	30442.0	37.989709	-73.929144	90.31666666666666
10.7	-45.0	-69.6	4	074	22.6	30449.0	37.989661	-73.929389	90.33333333333333
10.7	-45.0	-69.7	4	074	22.5	30456.0	37.989612	-73.929635	90.35
10.6	-45.0	-69.7	4	074	22.5	30462.0	37.989563	-73.92988	90.36666666666666
10.6	-45.0	-69.7	4	074	22.4	30469.0	37.989515	-73.930126	90.38333333333334
10.6	-45.0	-69.7	4	075	22.3	30476.0	37.989466	-73.930372	90.4
10.6	-45.0	-69.7	4	075	22.3	30483.0	37.989418	-73.930617	90.41666666666667
10.6	-45.0	-69.7	4	075	22.2	30489.0	37.989369	-73.930863	90.43333333333334
10.6	-45.0	-69.7	4	075	22.1	30496.0	37.989321	-73.931108	90.45
10.6	-45.0	-69.7	4	075	22.1	30503.0	37.989272	-73.931354	90.46666666666667
10.6	-45.0	-69.7	4	075	22.0	30510.0	37.989224	-73.9316	90.48333333333333
10.6	-45.0	-69.7	4	075	21.9	30517.0	37.989175	-73.931845	90.5
10.6	-45.0	-69.6	4	075	22.0	30523.0	37.989127	-73.932091	90.51666666666667
10.5	-45.0	-69.6	4	075	22.0	30530.0	37.989078	-73.932336	90.53333333333333
10.5	-45.0	-69.6	4	075	22.0	30537.0	37.989030	-73.932582	90.55
10.5	-45.0	-69.6	4	075	22.0	30544.0	37.988981	-73.932827	90.56666666666666
10.5	-45.0	-69.6	4	075	22.1	30551.0	37.988933	-73.933073	90.58333333333333
10.5	-44.9	-69.6	4	075	22.1	30557.0	37.988884	-73.933319	90.6
10.5	-44.9	-69.6	4	075	22.1	30564.0	37.988836	-73.933564	90.61666666666666
10.5	-44.9	-69.5	4	075	22.1	30571.0	37.988787	-73.93381	90.63333333333334
10.5	-44.9	-69.5	4	075	22.2	30578.0	37.988739	-73.934055	90.65
10.5	-44.9	-69.5	4	075	22.2	30584.0	37.988690	-73.934301	90.66666666666667
10.4	-44.9	-69.5	4	075	22.2	30591.0	37.988642	-73.934547	90.68333333333334
10.4	-44.9	-69.5	4	075	22.3	30598.0	37.988593	-73.934792	90.7
10.4	-44.9	-69.5	4	075	22.3	30605.0	37.988545	-73.935038	90.71666666666667
10.4	-44.9	-69.5	4	075	22.3	30612.0	37.988496	-73.935283	90.73333333333333
10.4	-44.9	-69.5	4	075	22.3	30618.0	37.988447	-73.93553	90.75
10.4	-44.9	-69.4	4	075	22.4	30625.0	37.988392	-73.935792	90.76666666666667
10.4	-44.9	-69.4	4	075	22.4	30632.0	37.988337	-73.936053	90.78333333333333
10.4	-44.9	-69.4	4	075	22.4	30639.0	37.988282	-73.936314	90.8
10.4	-44.9	-69.4	4	075	22.4	30646.0	37.988228	-73.936575	90.81666666666666
10.4	-44.9	-69.4	4	075	22.5	30653.0	37.988173	-73.936836	90.83333333333333
10.3	-44.9	-69.4	4	075	22.5	30659.0	37.988118	-73.937097	90.85
10.3	-44.9	-69.4	4	075	22.6	30666.0	37.988063	-73.937358	90.86666666666666
10.3	-44.9	-69.4	4	075	22.7	30673.0	37.988008	-73.93762	90.88333333333334
10.3	-44.9	-69.5	4	075	22.7	30680.0	37.987954	-73.937881	90.9
10.3	-44.9	-69.5	4	075	22.8	30687.0	37.987899	-73.938142	90.91666666666667
10.3	-44.9	-69.5	4	075	22.8	30693.0	37.987844	-73.938403	90.93333333333334
10.3	-44.9	-69.5	4	075	22.9	30700.0	37.987789	-73.938664	90.95
10.3	-44.9	-69.5	4	075	23.0	30707.0	37.987735	-73.938925	90.96666666666667
10.3	-44.9	-69.5	4	075	23.0	30714.0	37.987680	-73.939187	90.98333333333333
10.2	-44.9	-69.5	4	075	23.1	30721.0	37.987625	-73.939448	91.0
10.2	-44.9	-69.5	4	075	23.2	30728.0	37.987570	-73.939709	91.01666666666667
10.2	-45.0	-69.4	4	075	23.2	30734.0	37.987515	-73.93997	91.03333333333333
10.2	-45.0	-69.4	4	074	23.3	30741.0	37.987461	-73.940231	91.05
10.2	-45.0	-69.4	4	074	23.4	30748.0	37.987406	-73.940492	91.06666666666666
10.2	-45.0	-69.5	4	074	23.4	30755.0	37.987351	-73.940753	91.08333333333333
10.2	-45.0	-69.4	4	074	23.5	30762.0	37.987296	-73.941015	91.1
10.2	-45.0	-69.4	4	074	23.6	30769.0	37.987241	-73.941276	91.11666666666666
10.2	-45.0	-69.4	4	074	23.6	30775.0	37.987187	-73.941537	91.13333333333334
10.2	-45.0	-69.4	4	074	23.7	30782.0	37.987132	-73.941798	91.15
10.1	-45.0	-69.4	4	074	23.7	30789.0	37.987077	-73.942059	91.16666666666667
10.1	-45.0	-69.3	4	074	23.8	30796.0	37.987022	-73.94232	91.18333333333334
10.1	-45.0	-69.3	4	074	23.8	30803.0	37.986967	-73.942581	91.2
10.1	-45.0	-69.3	4	074	23.9	30809.0	37.986913	-73.942843	91.21666666666667
10.1	-45.0	-69.3	4	074	23.9	30816.0	37.986858	-73.943104	91.23333333333333
10.1	-45.1	-69.2	4	074	24.0	30823.0	37.986803	-73.943363	91.25
10.1	-45.1	-69.2	4	074	24.0	30830.0	37.986749	-73.94362	91.26666666666667
10.1	-45.1	-69.2	4	074	24.0	30837.0	37.986694	-73.943878	91.28333333333333
10.1	-45.1	-69.2	4	074	24.1	30843.0	37.986639	-73.944135	91.3
10.1	-45.1	-69.1	4	074	24.1	30850.0	37.986585	-73.944393	91.31666666666666
10.0	-45.1	-69.1	4	074	24.2	30857.0	37.986530	-73.94465	91.33333333333333
10.0	-45.1	-69.1	4	073	24.2	30864.0	37.986475	-73.944908	91.35
10.0	-45.1	-69.1	4	073	24.3	30870.0	37.986421	-73.945165	91.36666666666666
10.0	-45.1	-69.1	4	073	24.3	30877.0	37.986366	-73.945423	91.38333333333334
10.0	-45.1	-69.1	4	073	24.4	30884.0	37.986312	-73.94568	91.4
10.0	-45.1	-69.1	4	073	24.4	30891.0	37.986257	-73.945938	91.41666666666667
10.0	-45.1	-69.1	4	073	24.4	30898.0	37.986202	-73.946195	91.43333333333334
10.0	-45.1	-69.1	4	073	24.5	30904.0	37.986148	-73.946453	91.45
10.0	-45.1	-69.1	4	073	24.5	30911.0	37.986093	-73.946711	91.46666666666667
10.0	-45.1	-69.1	4	073	24.6	30918.0	37.986039	-73.946968	91.48333333333333
9.9	-45.1	-69.0	4	073	24.6	30925.0	37.985984	-73.947226	91.5
9.9	-45.1	-69.0	4	073	24.5	30931.0	37.985929	-73.947483	91.51666666666667
9.9	-45.2	-69.0	4	073	24.4	30938.0	37.985875	-73.947741	91.53333333333333
9.9	-45.2	-69.1	4	073	24.3	30945.0	37.985820	-73.947998	91.55
9.9	-45.2	-69.1	4	073	24.2	30952.0	37.985766	-73.948256	91.56666666666666
9.9	-45.2	-69.1	4	073	24.0	30958.0	37.985711	-73.948513	91.58333333333333
9.9	-45.2	-69.1	4	074	23.9	30965.0	37.985656	-73.948771	91.6
9.9	-45.2	-69.1	4	074	23.8	30972.0	37.985602	-73.949028	91.61666666666666
9.9	-45.2	-69.1	4	074	23.7	30979.0	37.985547	-73.949286	91.63333333333334
9.9	-45.2	-69.1	4	074	23.6	30986.0	37.985493	-73.949543	91.65
9.8	-45.2	-69.1	4	074	23.5	30992.0	37.985438	-73.949801	91.66666666666667
9.8	-45.2	-69.1	4	074	23.3	30999.0	37.985383	-73.950058	91.68333333333334
9.8	-45.2	-69.1	4	074	23.2	31006.0	37.985329	-73.950316	91.7
9.8	-45.2	-69.1	4	074	23.1	31013.0	37.985274	-73.950574	91.71666666666667
9.8	-45.2	-69.1	4	074	23.0	31019.0	37.985220	-73.950831	91.73333333333333
9.8	-45.2	-69.1	4	075	22.9	31026.0	37.985165	-73.951089	91.75
9.8	-45.3	-69.1	4	075	22.8	31033.0	37.985110	-73.951346	91.76666666666667
9.8	-45.3	-69.1	4	075	22.6	31040.0	37.985056	-73.951604	91.78333333333333
9.8	-45.3	-69.1	4	075	22.5	31046.0	37.985009	-73.951835	91.8
9.8	-45.3	-69.1	4	075	22.4	31053.0	37.984962	-73.952065	91.81666666666666
9.7	-45.3	-69.1	4	075	22.3	31060.0	37.984915	-73.952296	91.83333333333333
9.7	-45.3	-69.1	4	075	22.2	31066.0	37.984868	-73.952527	91.85
9.7	-45.3	-69.2	4	075	22.1	31073.0	37.984822	-73.952758	91.86666666666666
9.7	-45.3	-69.2	4	075	22.0	31080.0	37.984775	-73.952988	91.88333333333334
9.7	-45.3	-69.2	4	075	21.9	31086.0	37.984728	-73.953219	91.9
9.7	-45.4	-69.2	4	075	21.8	31093.0	37.984681	-73.95345	91.91666666666667
9.7	-45.4	-69.3	4	075	21.8	31099.0	37.984634	-73.95368	91.93333333333334
9.7	-45.4	-69.3	4	075	21.7	31106.0	37.984588	-73.953911	91.95
9.7	-45.4	-69.3	4	075	21.6	31113.0	37.984541	-73.954142	91.96666666666667
9.7	-45.4	-69.3	4	075	21.5	31119.0	37.984494	-73.954373	91.98333333333333
9.6	-45.4	-69.3	4	075	21.4	31126.0	37.984447	-73.954603	92.0
9.6	-45.4	-69.4	4	075	21.3	31133.0	37.984400	-73.954834	92.01666666666667
